gbifID,hcnqID,institutionCode,recordedBy,eventDate,year,month,day,country,decimalLongitude,decimalLatitude,elevation,family,genus,species,acceptedScientificName,scientificNameAuthorship,image_url,reproductiveCondition,occurrenceRemarks,dynamicProperties,fieldNotes,FieldNotes
,48043,INABIOEC,Alina Freire Fierro,2001-09-01,2001.0,9.0,1.0,Ecuador,-78.6333,-0.05,2400 - 2700 m,Myrtaceae,Myrcianthes,orthostemon,Myrcianthes orthostemon,Grifo,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=48043,,,,"Árbol de 4 m, botones verde-amarillentos. Creciendo en remanentes de bosque.","Árbol de 4 m, botones verde-amarillentos. Creciendo en remanentes de bosque."
,48241,INABIOEC,Efraín Liborio Freire Mayorga,1996-09-19,1996.0,9.0,19.0,Ecuador,-78.65,0.0167,2150 m,Myrtaceae,Myrcianthes,orthostemon,Myrcianthes orthostemon,Grifo,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=48241,,,,"Árbolito de 3 m, flores con cáliz verde, corola blanca.","Árbolito de 3 m, flores con cáliz verde, corola blanca."
,55182,INABIOEC,Walter Armando Palacios Cuenca,1991-01-14,1991.0,1.0,14.0,Ecuador,-78.5167,0.4667,2300 - 2500 m,Myrtaceae,Myrcianthes,orthostemon,Myrcianthes orthostemon,Grifo,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=55182,,,,Árbol de 6 m de altura. Corteza exfoliante. Follaje con olor fuerte. Estambres cremas.,Árbol de 6 m de altura. Corteza exfoliante. Follaje con olor fuerte. Estambres cremas.
,55232,INABIOEC,Walter Armando Palacios Cuenca,1994-08-21,1994.0,8.0,21.0,Ecuador,-78.1167,0.85,2450 m,Myrtaceae,Myrcianthes,orthostemon,Myrcianthes orthostemon,Grifo,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=55232,,,,Árbol de 6 m de altura; 12 cm DAP. Follaje con fuerte olor agradable. Corola blanca.,Árbol de 6 m de altura; 12 cm DAP. Follaje con fuerte olor agradable. Corola blanca.
,57333,INABIOEC,Jorge Eduardo Ramos Peréz,2003-08-12,2003.0,8.0,12.0,Ecuador,-78.9772,-0.5256,2384 m,Myrtaceae,Myrcianthes,orthostemon,Myrcianthes orthostemon,Grifo,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=57333,,,,"Árbol ca 8 m; ramas terminales cafés; sépalos verde claros; pétalos en base blanco-rojizos, ápice rojo-moradoso; filamentos rosados; anteras cremas; estilo rojo; estigma café.","Árbol ca 8 m; ramas terminales cafés; sépalos verde claros; pétalos en base blanco-rojizos, ápice rojo-moradoso; filamentos rosados; anteras cremas; estilo rojo; estigma café."
,57335,INABIOEC,Jorge Eduardo Ramos Peréz,2003-08-05,2003.0,8.0,5.0,Ecuador,-78.9692,-0.5208,2731 m,Myrtaceae,Myrcianthes,orthostemon,Myrcianthes orthostemon,Grifo,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=57335,,,,"Arbusto ca 5 m; pedúnculos y sépalos verde-moradosos; botones florales con pétalos amarillo claros; sépalos verde-moradosos, con base rojiza; pétalos y filamentos blancos.","Arbusto ca 5 m; pedúnculos y sépalos verde-moradosos; botones florales con pétalos amarillo claros; sépalos verde-moradosos, con base rojiza; pétalos y filamentos blancos."
,57727,INABIOEC,Daniel Rubio,1990-08-11,1990.0,8.0,11.0,Ecuador,-78.5833,0.3333,3000 m,Myrtaceae,Myrcianthes,orthostemon,Myrcianthes orthostemon,Grifo,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=57727,,,,Árbol de 6 m de altura; 10 cm DAP; en bosque. Frutos verdes.,Árbol de 6 m de altura; 10 cm DAP; en bosque. Frutos verdes.
,59327,INABIOEC,Hendrik Hessel Van der Werff,1991-07-20,1991.0,7.0,20.0,Ecuador,-79.0833,-1.9333,2300 m,Myrtaceae,Myrcianthes,orthostemon,Myrcianthes orthostemon,Grifo,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=59327,,,,"Small tree, 5 m; flowers white.","Small tree, 5 m; flowers white."
,42281,INABIOEC,Aída Álvarez,1993-01-25,1993.0,1.0,25.0,Ecuador,-79.0667,-1.3667,3050 - 3250 m,Myrtaceae,Myrcianthes,rhopaloides,Myrcianthes rhopaloides,McVaugh,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=42281,,,,"Arbusto de 4 m de altura, 8.6 cm de DAP. Frutos ovalados con cicatrices en el ápice. Nombre común: arrayán.","Arbusto de 4 m de altura, 8.6 cm de DAP. Frutos ovalados con cicatrices en el ápice. Nombre común: arrayán."
,42283,INABIOEC,Aída Álvarez,1992-05-02,1992.0,5.0,2.0,Ecuador,-77.91666,-0.68333,2250 m,Myrtaceae,Myrcianthes,rhopaloides,Myrcianthes rhopaloides,McVaugh,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=42283,,,,"Árbol de 20 m de altura. Hojas simples, glabras, brillantes, con puntos translúcidos. Frutos globosos verdes. Nombre común: arrayán.","Árbol de 20 m de altura. Hojas simples, glabras, brillantes, con puntos translúcidos. Frutos globosos verdes. Nombre común: arrayán."
,44167,INABIOEC,Carlos Eduardo Cerón Martínez,1991-09-01,1991.0,9.0,1.0,Ecuador,-78.8833,-2.25,3000 m,Myrtaceae,Myrcianthes,rhopaloides,Myrcianthes rhopaloides,McVaugh,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=44167,,,,Árbolito silvestre y cultivada. Nombre común: arrayan. Se usa como ornamental y los frutos como comestibles generalmente en la colada morada.,Árbolito silvestre y cultivada. Nombre común: arrayan. Se usa como ornamental y los frutos como comestibles generalmente en la colada morada.
,44173,INABIOEC,Carlos Eduardo Cerón Martínez,1988-02-07,1988.0,2.0,7.0,Ecuador,-78.4667,-0.45,2800 - 3500 m,Myrtaceae,Myrcianthes,rhopaloides,Myrcianthes rhopaloides,McVaugh,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=44173,,,,"Arbusto de 4 m. Botones florales, color verde-vino. Nombre común: Arrayán.","Arbusto de 4 m. Botones florales, color verde-vino. Nombre común: Arrayán."
,44201,INABIOEC,Carlos Eduardo Cerón Martínez,1987-12-04,1987.0,12.0,4.0,Ecuador,-79.15,-0.9167,1800 - 2000 m,Myrtaceae,Myrcianthes,rhopaloides,Myrcianthes rhopaloides,McVaugh,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=44201,,,,"Árbolito de 7 m. Botones florales pendientes, color verde-agua.","Árbolito de 7 m. Botones florales pendientes, color verde-agua."
,44202,INABIOEC,Carlos Eduardo Cerón Martínez,1988-08-17,1988.0,8.0,17.0,Ecuador,-78.5,0.0833,2900 - 3100 m,Myrtaceae,Myrcianthes,rhopaloides,Myrcianthes rhopaloides,McVaugh,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=44202,,,,Arbusto de 4 m. Flores color crema.,Arbusto de 4 m. Flores color crema.
,45565,INABIOEC,John Littner Clark,1995-12-13,1995.0,12.0,13.0,Ecuador,-78.31666,0.18333,2800 - 3700 m,Myrtaceae,Myrcianthes,rhopaloides,Myrcianthes rhopaloides,McVaugh,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=45565,,,,Remnant mature forest tree in recently cleared cow pasture. Fruits green. Leaves with translucent punctations. Bark dark red.,Remnant mature forest tree in recently cleared cow pasture. Fruits green. Leaves with translucent punctations. Bark dark red.
,45566,INABIOEC,John Littner Clark,1996-12-24,1996.0,12.0,24.0,Ecuador,-77.9333,-0.25,2400 m,Myrtaceae,Myrcianthes,rhopaloides,Myrcianthes rhopaloides,McVaugh,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=45566,,,,"Tree, 7 m tall. Flower buds green. Common name: ""Arrayán""","Tree, 7 m tall. Flower buds green. Common name: ""Arrayán"""
,45573,INABIOEC,John Littner Clark,1995-07-10,1995.0,7.0,10.0,Ecuador,-78.9333,-1.9667,2800 - 3200 m,Myrtaceae,Myrcianthes,rhopaloides,Myrcianthes rhopaloides,McVaugh,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=45573,,,,"Shrub, 2 m tall. Fragmented mature forest.","Shrub, 2 m tall. Fragmented mature forest."
,47046,INABIOEC,S. Bibiana Cuamacás,1992-11-25,1992.0,11.0,25.0,Ecuador,-78.4333,0.3333,2800 - 3000 m,Myrtaceae,Myrcianthes,rhopaloides,Myrcianthes rhopaloides,McVaugh,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=47046,,,,"Árbolito de 8 m de altura, 10 cm DAP. Colectado en pendiente. Corteza externa café-rojiza, escamosa; interna crema. Fruto una drupa globosa verde, al madurar negra, con sabor agradable. Usos: Madera de aserrío (tablas, tablones), repostería (sus hojas dan sabor a algunas comidas) y leña. Nombre común: Arrayán.","Árbolito de 8 m de altura, 10 cm DAP. Colectado en pendiente. Corteza externa café-rojiza, escamosa; interna crema. Fruto una drupa globosa verde, al madurar negra, con sabor agradable. Usos: Madera de aserrío (tablas, tablones), repostería (sus hojas dan sabor a algunas comidas) y leña. Nombre común: Arrayán."
,47048,INABIOEC,S. Bibiana Cuamacás,1993-01-03,1993.0,1.0,3.0,Ecuador,-78.4333,0.3333,3000 m,Myrtaceae,Myrcianthes,rhopaloides,Myrcianthes rhopaloides,McVaugh,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=47048,,,,"Árbol pequeño de 10 m de altura, 20 cm DAP. Corteza externa café-rojiza, escamosa, 0.3 cm de espesor; interna crema. Frutos bayas globosas verdes , al madurar negras, de sabor agradable. Usos: Estructuras de construcción (pilares, soleras, vigas), madera de aserrío (tablas, tablones), leña, repostería (sus hojas se utilizan para dar sabor a algunas comidas. Nombre común: Arrayán.","Árbol pequeño de 10 m de altura, 20 cm DAP. Corteza externa café-rojiza, escamosa, 0.3 cm de espesor; interna crema. Frutos bayas globosas verdes , al madurar negras, de sabor agradable. Usos: Estructuras de construcción (pilares, soleras, vigas), madera de aserrío (tablas, tablones), leña, repostería (sus hojas se utilizan para dar sabor a algunas comidas. Nombre común: Arrayán."
,48239,INABIOEC,Efraín Liborio Freire Mayorga,1996-09-12,1996.0,9.0,12.0,Ecuador,-78.65,0.0167,1750 m,Myrtaceae,Myrcianthes,rhopaloides,Myrcianthes rhopaloides,McVaugh,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=48239,,,,"Árbol de 30 m, con vestigios florales.","Árbol de 30 m, con vestigios florales."
,48787,INABIOEC,Francesca T. Grifo,1987-11-12,1987.0,11.0,12.0,Ecuador,-78.65,-0.2,2700 - 2920 m,Myrtaceae,Myrcianthes,rhopaloides,Myrcianthes rhopaloides,McVaugh,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=48787,,,,"Tree, 3 m, 12cm DBH. Left in pasture.","Tree, 3 m, 12cm DBH. Left in pasture."
,50031,INABIOEC,Peter Møller Jørgensen,1994-05-02,1994.0,5.0,2.0,Ecuador,-79.37,-3.560278,2760 m,Myrtaceae,Myrcianthes,rhopaloides,Myrcianthes rhopaloides,McVaugh,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=50031,,,,Tree 4 m. Buds white. Flowers white.,Tree 4 m. Buds white. Flowers white.
,51187,INABIOEC,James Leonard Luteyn,1983-02-10,1983.0,2.0,10.0,Ecuador,-78.5167,0.3167,3030 m,Myrtaceae,Myrcianthes,rhopaloides,Myrcianthes rhopaloides,McVaugh,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=51187,,,,"Small tree to 7 m. Calyx dark green. Petals, in bud, white heavily suffused with maroon. Common.","Small tree to 7 m. Calyx dark green. Petals, in bud, white heavily suffused with maroon. Common."
,51372,INABIOEC,Jens Elgaard Madsen,1990-03-08,1990.0,3.0,8.0,Ecuador,-79.1167,-3.9833,2800 - 3000 m,Myrtaceae,Myrcianthes,rhopaloides,Myrcianthes rhopaloides,McVaugh,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=51372,,,,Treelet. Flowers white.,Treelet. Flowers white.
,51376,INABIOEC,Jens Elgaard Madsen,1988-12-27,1988.0,12.0,27.0,Ecuador,-79.216667,-4.083333,2850-3100 m,Myrtaceae,Myrcianthes,rhopaloides,Myrcianthes rhopaloides,McVaugh,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=51376,,,,"Shrub, 3 m high. Filamnets white.","Shrub, 3 m high. Filamnets white."
,53414,INABIOEC,Jorge Morán,1989-06-29,1989.0,6.0,29.0,Ecuador,-78.3666667,0.2,3100 m,Myrtaceae,Myrcianthes,rhopaloides,Myrcianthes rhopaloides,McVaugh,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=53414,,,,"Árbol de 8-9 m; 48.5 cm DAP. Fuste recto. Corteza externa arrugada, amarilla; interna amarilla; grosor 6 mm. Hojas coriáceas, verdes obscuras, olor agradable. Frutos en drupas, morados en maduros con sabor agradable, comestibles por humanos y aves. Copa con ramificación dicotómica. Usos: madera, leña. Nombre vulgar: arrayan","Árbol de 8-9 m; 48.5 cm DAP. Fuste recto. Corteza externa arrugada, amarilla; interna amarilla; grosor 6 mm. Hojas coriáceas, verdes obscuras, olor agradable. Frutos en drupas, morados en maduros con sabor agradable, comestibles por humanos y aves. Copa con ramificación dicotómica. Usos: madera, leña. Nombre vulgar: arrayan"
,54571,INABIOEC,Fernando Nicolalde-Morejón,1999-12-01,1999.0,12.0,1.0,Ecuador,-78.6167,0.0167,1800 m,Myrtaceae,Myrcianthes,rhopaloides,Myrcianthes rhopaloides,McVaugh,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=54571,,,,Árbol de 20 m.,Árbol de 20 m.
,54755,INABIOEC,Benjamin Øllgaard,1985-02-28,1985.0,2.0,28.0,Ecuador,-79.133333,-4.45,2750 - 2900 m,Myrtaceae,Myrcianthes,rhopaloides,Myrcianthes rhopaloides,McVaugh,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=54755,,,,12 m tall tree. Flowers white. Flower in alcohol.,12 m tall tree. Flowers white. Flower in alcohol.
,55133,INABIOEC,Walter Armando Palacios Cuenca,1994-08-03,1994.0,8.0,3.0,Ecuador,-78.2,0.43333,2800 m,Myrtaceae,Myrcianthes,rhopaloides,Myrcianthes rhopaloides,McVaugh,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=55133,,,,Árbol de 15 m de altura; 45 cm DAP. Corteza exfoliante en lminas irregulares. Flores verdes cremas.,Árbol de 15 m de altura; 45 cm DAP. Corteza exfoliante en lminas irregulares. Flores verdes cremas.
,55143,INABIOEC,Walter Armando Palacios Cuenca,1988-06-07,1988.0,6.0,7.0,Ecuador,-78.0167,-0.3833,2650 m,Myrtaceae,Myrcianthes,rhopaloides,Myrcianthes rhopaloides,McVaugh,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=55143,,,,Árbol 5 m de altura. Corteza desprendiéndose en láminas delgadas y pequeñas más o menos hasta 4-5 m de largo. Ramitas jóvenes rojizas-café. Envés de la lámina verde-glauco; haz verde obscuro. Frutos verdes.,Árbol 5 m de altura. Corteza desprendiéndose en láminas delgadas y pequeñas más o menos hasta 4-5 m de largo. Ramitas jóvenes rojizas-café. Envés de la lámina verde-glauco; haz verde obscuro. Frutos verdes.
,55171,INABIOEC,Walter Armando Palacios Cuenca,1991-04-08,1991.0,4.0,8.0,Ecuador,-78.0333,0.6,3200 m,Myrtaceae,Myrcianthes,rhopaloides,Myrcianthes rhopaloides,McVaugh,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=55171,,,,"Árbol de 20 m de altura; 45 cm DAP. Corteza fisurada, no lisa. Follaje con olor exquisitamente fragante. Pétalos rojizos en botones; estambres cremas. Usos: madera y carbón. Nombre común: arrayán","Árbol de 20 m de altura; 45 cm DAP. Corteza fisurada, no lisa. Follaje con olor exquisitamente fragante. Pétalos rojizos en botones; estambres cremas. Usos: madera y carbón. Nombre común: arrayán"
,55189,INABIOEC,Walter Armando Palacios Cuenca,1989-02-18,1989.0,2.0,18.0,Ecuador,-77.68333,0.63333,3000 - 3200 m,Myrtaceae,Myrcianthes,rhopaloides,Myrcianthes rhopaloides,McVaugh,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=55189,,,,"Árbol 20 m altura; fuste recto, 40 cm de DAP y corteza desprendiendose en láminas grandes. Hojas carnosas, cáliz rojiso, corola y estambres cremas. (Nombre común: arrayán. Se usa la madera).","Árbol 20 m altura; fuste recto, 40 cm de DAP y corteza desprendiendose en láminas grandes. Hojas carnosas, cáliz rojiso, corola y estambres cremas. (Nombre común: arrayán. Se usa la madera)."
,55203,INABIOEC,Walter Armando Palacios Cuenca,0000-00-00,1995.0,3.0,0.0,Ecuador,-78.4333,0.2833,2900 m,Myrtaceae,Myrcianthes,rhopaloides,Myrcianthes rhopaloides,McVaugh,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=55203,,,,"Árbol común hasta 8 m de altura, 15 cm DAP. Corteza desprendiéndose en láminas irregulares.","Árbol común hasta 8 m de altura, 15 cm DAP. Corteza desprendiéndose en láminas irregulares."
,55220,INABIOEC,Walter Armando Palacios Cuenca,1987-11-25,1987.0,11.0,25.0,Ecuador,-78.4167,0.3333,2200 - 2500 m,Myrtaceae,Myrcianthes,rhopaloides,Myrcianthes rhopaloides,McVaugh,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=55220,,,,Árbol 18 m. altura. Flores cremas. Cáliz verde.,Árbol 18 m. altura. Flores cremas. Cáliz verde.
,55224,INABIOEC,Walter Armando Palacios Cuenca,1991-04-26,1991.0,4.0,26.0,Ecuador,-78.33333,0.2,2800 m,Myrtaceae,Myrcianthes,rhopaloides,Myrcianthes rhopaloides,McVaugh,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=55224,,,,Árbol de 8 m de altura; 30 cm DAP. Olor agradable en el follaje. Frutos maduros negros. Embrión plano. Nombre común: arrayán,Árbol de 8 m de altura; 30 cm DAP. Olor agradable en el follaje. Frutos maduros negros. Embrión plano. Nombre común: arrayán
,55245,INABIOEC,Walter Armando Palacios Cuenca,1992-02-16,1992.0,2.0,16.0,Ecuador,-78.4333,0.35,2850 m,Myrtaceae,Myrcianthes,rhopaloides,Myrcianthes rhopaloides,McVaugh,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=55245,,,,Árbol de 4 m de altura; 10 cm DAP. Hojas coriáceas con olor fuerte muy agradable. Cáliz rojizo. Pétalos y estambres cremas.,Árbol de 4 m de altura; 10 cm DAP. Hojas coriáceas con olor fuerte muy agradable. Cáliz rojizo. Pétalos y estambres cremas.
,57338,INABIOEC,Jorge Eduardo Ramos Peréz,2003-07-24,2003.0,7.0,24.0,Ecuador,-78.8408,-0.6,3195 m,Myrtaceae,Myrcianthes,rhopaloides,Myrcianthes rhopaloides,McVaugh,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=57338,,,,Arbusto ca 3 m; ramas terminales café-rojizas; sépalos amarillos a morado-rojizos; filamentos y anteras amarillo-crema; estilo amarillo-rojizo.,Arbusto ca 3 m; ramas terminales café-rojizas; sépalos amarillos a morado-rojizos; filamentos y anteras amarillo-crema; estilo amarillo-rojizo.
,57732,INABIOEC,Daniel Rubio,1991-12-07,1991.0,12.0,7.0,Ecuador,-77.88333,0.41666,2800 - 3200 m,Myrtaceae,Myrcianthes,rhopaloides,Myrcianthes rhopaloides,McVaugh,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=57732,,,,"Árbolito de 5 m de altura, 10 cm DAP; a 2800 m. Ramificado. Frutos globosos negros. Pulpa roja. Nombre común: arrayán.","Árbolito de 5 m de altura, 10 cm DAP; a 2800 m. Ramificado. Frutos globosos negros. Pulpa roja. Nombre común: arrayán."
,58180,INABIOEC,Bruce Alan Stein,1985-05-11,1985.0,5.0,11.0,Ecuador,-79.166667,-4.45,2740 m,Myrtaceae,Myrcianthes,rhopaloides,Myrcianthes rhopaloides,McVaugh,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=58180,,,,Shrub to 2 m tall; flowers greenish to pale pink.,Shrub to 2 m tall; flowers greenish to pale pink.
,58443,INABIOEC,Galo A. Tipaz,1992-01-31,1992.0,1.0,31.0,Ecuador,-78.03333,0.63333,3200 m,Myrtaceae,Myrcianthes,rhopaloides,Myrcianthes rhopaloides,McVaugh,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=58443,,,,"Árbol, 10 m de altura, 20 cm DAP. Bosque residual, suelos negros, terreno plano. Puntos translúcidos, olor muy fragante. Botones florales verdes.","Árbol, 10 m de altura, 20 cm DAP. Bosque residual, suelos negros, terreno plano. Puntos translúcidos, olor muy fragante. Botones florales verdes."
,58446,INABIOEC,Galo A. Tipaz,1989-04-02,1989.0,4.0,2.0,Ecuador,-77.7,0.5833,3200 - 3500 m,Myrtaceae,Myrcianthes,rhopaloides,Myrcianthes rhopaloides,McVaugh,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=58446,,,,"Nombre vulgar: arrayan Árbol de 7 m; 12-20 cm DAP. Corteza externa café cremosa con manchas blancas, 0.6-0.8 cm de grosor; corteza interna blanca rosada, lisa. Hojas jóvenes verde rojizas, olorosas.","Nombre vulgar: arrayan Árbol de 7 m; 12-20 cm DAP. Corteza externa café cremosa con manchas blancas, 0.6-0.8 cm de grosor; corteza interna blanca rosada, lisa. Hojas jóvenes verde rojizas, olorosas."
