id,institutionCode,recordedBy,eventDate,year,month,day,country,decimalLongitude,decimalLatitude,verbatimElevation,family,genus,specificEpithet,scientificName,scientificNameAuthorship,occurrenceRemarks,dynamicProperties,verbatimAttributes,references,reproductiveCondition
75699,INABIOEC,Vlastimil Zak,1988-01-16,1988.0,1.0,16.0,Ecuador,-77.75,0.4166667,2800 - 3200 m,Sabiaceae,Meliosma,arenosa,Meliosma arenosa,Idrobo & Cuatrec.,,,"Árbol de 7 m, botones color verde.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=75699,
159969,INABIOEC,Walter Armando Palacios Cuenca,1989-01-29,1989.0,1.0,29.0,Ecuador,-78.0833,-0.3667,2800 m,Sabiaceae,Meliosma,arenosa,Meliosma arenosa,Idrobo & Cuatrec.,,20086-20085-2/2,Árbol 15 m de alto; ramitas jóvenes pardo-oscuras; ramitas viejas grisáceas. Hojas gruesas con el haz brillante; envés verde-amarillento.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=159969,
72427,INABIOEC,Walter Armando Palacios Cuenca,1992-04-23,1992.0,4.0,23.0,Ecuador,-78.4833,0.3,2300 m,Sabiaceae,Meliosma,echeverryana,Meliosma echeverryana,Cuatrec.,,,Árbol de 10 m de altura; 20 cm DAP. Hojas tiesas coriáceas. Yemas parduzcas. Pecíolos fuertemente pulvinadas en la base. Inflorescencias pendientes hasta 1 m de largo. Frutos verdes.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=72427,
67598,INABIOEC,Efraín Liborio Freire Mayorga,1997-04-13,1997.0,4.0,13.0,Ecuador,-78.6333,0.0167,1700 m,Sabiaceae,Meliosma,frondosa,Meliosma frondosa,Cuatrec. & Idrobo,,,"Árbol de 10 m, inflorescencia blanca.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=67598,
67602,INABIOEC,Efraín Liborio Freire Mayorga,1996-09-12,1996.0,9.0,12.0,Ecuador,-78.65,0.0167,1750 m,Sabiaceae,Meliosma,frondosa,Meliosma frondosa,Cuatrec. & Idrobo,,,"Árbol de 18 m, frutos redondos verdes con mesocarpio morado, semilla muy dura negra. Para análisis antivirales.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=67602,
69141,INABIOEC,Peter Møller Jørgensen,1994-12-02,1994.0,12.0,2.0,Ecuador,-79.3369,-3.8269,3060 m,Sabiaceae,Meliosma,frondosa,Meliosma frondosa,Cuatrec. & Idrobo,,,Tree 5 m. Buds white.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=69141,
72424,INABIOEC,Walter Armando Palacios Cuenca,1990-10-11,1990.0,10.0,11.0,Ecuador,-77.65,-0.1167,1500 m,Sabiaceae,Meliosma,frondosa,Meliosma frondosa,Cuatrec. & Idrobo,,,Árbol de 25 m de altura; 45 cm DAP. Hojas muy tiesas. Frutos globosos verdes.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=72424,
48646,INABIOEC,Milton Tirado,1995-03-25,1995.0,3.0,25.0,Ecuador,-78.75,0.816667,200 m,Sabiaceae,Meliosma,occidentalis,Meliosma occidentalis,Cuatrec.,,,Árbol 12-15 m de altura. Frutos negros. FRUTOS APARTE.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=48646,
65041,INABIOEC,Carlos Eduardo Cerón Martínez,1992-02-29,1992.0,2.0,29.0,Ecuador,-79.65,-2.4,450 - 500 m,Sabiaceae,Meliosma,occidentalis,Meliosma occidentalis,Cuatrec.,,,"Árbol de 8 m, frutos verdeagua de 1 cm de diámetro. T-17.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=65041,
65631,INABIOEC,John Littner Clark,1994-10-03,1994.0,10.0,3.0,Ecuador,-79.7333333,0.35,400 - 600 m,Sabiaceae,Meliosma,occidentalis,Meliosma occidentalis,Cuatrec.,,,"Tree, 5 m tall, along the Cube river in mature forest.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=65631,
65633,INABIOEC,John Littner Clark,1996-02-13,1996.0,2.0,13.0,Ecuador,-79.7333333,0.35,500 m,Sabiaceae,Meliosma,occidentalis,Meliosma occidentalis,Cuatrec.,,,"Tree, 12 m tall. DBH 7.4 inches. Permanent plot 1, quad. 3, tree 5. Fruit green and extremely hard.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=65633,
69554,INABIOEC,Lars Peter Kivst,1982-07-03,1982.0,7.0,3.0,Ecuador,-78.9167,0.8,100 m,Sabiaceae,Meliosma,occidentalis,Meliosma occidentalis,Cuatrec.,,,"Tree, 5 m tall in primary forest. Hanging black berries. Nom. Vern.: Nechin boga tape (Cayapa); No use reported.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=69554,
74082,INABIOEC,Daniel Rubio,1991-04-15,1991.0,4.0,15.0,Ecuador,-78.65,1.15,80 m,Sabiaceae,Meliosma,occidentalis,Meliosma occidentalis,Cuatrec.,,,Árbol de 8 m de altura; 6 cm DAP; en pendiente. Frutos globosos negros.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=74082,
74459,INABIOEC,Galo A. Tipaz,1992-10-19,1992.0,10.0,19.0,Ecuador,-78.5333,1.1667,300 m,Sabiaceae,Meliosma,occidentalis,Meliosma occidentalis,Cuatrec.,,,"Árbol de 12 m de altura, 30 cm DAP. A orilla de río. Flores blanco-cremosas. Frutos globosos negros cuando maduros. Semillas muy duras.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=74459,
74619,INABIOEC,Milton Tirado,1993-09-20,1993.0,9.0,20.0,Ecuador,-78.8833,0.7167,200 m,Sabiaceae,Meliosma,occidentalis,Meliosma occidentalis,Cuatrec.,,,"Árbol de 15-18 m de altura. Frutos cremosos cuando tiernos, negros cuando maduros.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=74619,
156814,INABIOEC,Alwyn Howard Gentry,1991-01-15,1991.0,1.0,15.0,Ecuador,-79.3333333,-0.5833333,200 m,Sabiaceae,Meliosma,occidentalis,Meliosma occidentalis,Cuatrec.,,,"Tree 15 m, fruits green.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=156814,
70078,INABIOEC,Gwilym Peter Lewis,1996-10-02,1996.0,10.0,2.0,Ecuador,-79.4,-3.5167,2800 - 2950 m,Sabiaceae,Meliosma,peytonii,Meliosma peytonii,A.H. Gentry,,,"Tree to 7 m x 15 cm diam. leaves coriaceous, mid-green, slightly glossy above,paler and dull below, upper surface of each leaf blade held upwards at an angle of about 30 degrees from each side of midvein; fruits very hard, subglobose, pear-shaped lime-green.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=70078,
72411,INABIOEC,Walter Armando Palacios Cuenca,1989-01-24,1989.0,1.0,24.0,Ecuador,-78.5833,0.05,2100 m,Sabiaceae,Meliosma,peytonii,Meliosma peytonii,A.H. Gentry,,,Árbol 17 m altura; DAP 20 cm. Hojas sumamente tiesas. Frutos globosos crema-amarillos; ramificación terciaria tridividida.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=72411,
72415,INABIOEC,Walter Armando Palacios Cuenca,1985-07-22,1985.0,7.0,22.0,Ecuador,-78.5667,-3.45,750 m,Sabiaceae,Meliosma,peytonii,Meliosma peytonii,A.H. Gentry,,,"Árbol delgado; aprox. 8 cm DAP, altura 10 m; madera olorosa; frutos redondos verde claro; hojas coriáceas, con nervaduras ferrugíneas por el envés.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=72415,
47903,INABIOEC,Severo Espinoza,1990-10-01,1990.0,10.0,1.0,Ecuador,-76.8,-1.7833,365 m,Sabiaceae,Meliosma,vasquezii,Meliosma vasquezii,A.H. Gentry,,,"Árbol de 12 m de altura, 25 cm DAP. Tallo café-oscuro. Botones florales crema. Flores blancas. Nombre huaorani: dacatuacas",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=47903,
53613,INABIOEC,David A. Neill,1989-01-26,1989.0,1.0,26.0,Ecuador,-76.9167,-1.25,320 m,Sabiaceae,Meliosma,vasquezii,Meliosma vasquezii,A.H. Gentry,,,"Tree 20 m tall, 25 cm DBH, subcanopy of forest. Mature fruits black, mesocarp fleshy, pendent. Immature fruits green.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=53613,
59540,INABIOEC,José Homero Vargas López,1996-01-20,1996.0,1.0,20.0,Ecuador,-77.3333333,-0.6,450 m,Sabiaceae,Meliosma,vasquezii,Meliosma vasquezii,A.H. Gentry,,,"Árbol de 15 m de altura. Hojas aserradas con pecíolo engrosado en la base. Frutos negros, en su interior con sustancia morada negrusca.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=59540,
62984,INABIOEC,Milton Eduardo Aulestia,1994-02-17,1994.0,2.0,17.0,Ecuador,-76.3,-0.8333,250 m,Sabiaceae,Meliosma,vasquezii,Meliosma vasquezii,A.H. Gentry,,,"Árbol de 11 m de altura; 10 cm de DAP. Ltex cristalino. Frutos redondos verdes. Nombre huaorani: ""amoncaqueyemo"".",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=62984,
68448,INABIOEC,Fernando Hurtado,1989-01-26,1989.0,1.0,26.0,Ecuador,-76.9167,-1.25,320 m,Sabiaceae,Meliosma,vasquezii,Meliosma vasquezii,A.H. Gentry,,,Árbol de 18 m. Frutos semi redondeados verdes.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=68448,
70266,INABIOEC,Manuel Juan Macía Barco,1997-08-06,1997.0,8.0,6.0,Ecuador,-76.4294,-0.6658,250 - 300 m,Sabiaceae,Meliosma,vasquezii,Meliosma vasquezii,A.H. Gentry,,,"Árbol 4 m, 2.5 cm DBH.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=70266,
97837,INABIOEC,Milton Eduardo Aulestia,1993-12-01,1993.0,12.0,1.0,Ecuador,-76.3667,-0.8167,250 m,Sabiaceae,Meliosma,vasquezii,Meliosma vasquezii,A.H. Gentry,,,"Árbol de 8 m de altura; 7 cm de DAP. Frutos verdes. Nombre huaorani: ""boyocaron"".",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=97837,
173093,INABIOEC,Milton Aulestia,1993-09-26,1993.0,9.0,26.0,Ecuador,-76.5,-0.8,250 m,Sabiaceae,Meliosma,vasquezii,Meliosma vasquezii,A.H. Gentry,,,Árbol de 10 m de altura; 8 cm DAP. Botones pequeños verdes.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=173093,
173321,INABIOEC,Severo Espinoza,1990-11-13,1990.0,11.0,13.0,Ecuador,-76.95,-1.6667,290 m,Sabiaceae,Meliosma,vasquezii,Meliosma vasquezii,A.H. Gentry,,,"Árbol de 15 m de altura, 25 cm DAP. Látex cristalino que al secarse cambia a negro. Fruto una drupa verde-claro. Nombre Huaorani: harihuemo. Colecciones para análisis químico anti-cancer: tallo, madera, frutos.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=173321,
12852,INABIOEC,Carlos Eduardo Cerón Martínez,1992-03-19,1992.0,3.0,19.0,Ecuador,-78.5,0.0833,2200 m,Salicaceae,Banara,glauca,Banara glauca,Benth.,,,"Árbolito de 5 m, frutos de 2 mm de diámetro color verde, en la base de los reales a 1800 m.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=12852,
153760,INABIOEC,Carlos Eduardo Cerón Martínez,1988-12-08,1988.0,12.0,8.0,Ecuador,-78.5,0.0833,1800 - 2250 m,Salicaceae,Banara,glauca,Banara glauca,Benth.,,,Árbol de 7 m. Flores amarillas.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=153760,
9885,INABIOEC,Mac Haverson Alford,2002-10-12,2002.0,10.0,12.0,Ecuador,-78.75972,-0.02861,1700 m,Salicaceae,Banara,regia,Banara regia,Sandwith,,,"Small sterile tree to 3 m; stem hollow with ants, branches zig-zag, primary and secondary veins reddish, bark white, apex of petiole with 0, 1, or 2 glands, leaf distinctly asymmetrical, primary vein raised greatly abaxially.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=9885,
34159,INABIOEC,Philip Arthur Silverstone-Sopkin,2003-08-12,2003.0,8.0,12.0,Ecuador,-79.1161,-0.9761,1700 m,Salicaceae,Banara,regia,Banara regia,Sandwith,,,"Árbol ca. 12 m de alto, 11.5 cm DAP; hojas hasta 50 cm l. x 21 cm a.; flores ca. 1.5 cm diámetro (incluyendo estambres); perianto reflexo, verde, sépalos 3, pétalos 3; estambres numerosos, amarillos; no hay disco basal; flores emiten olor placentero. Nombre Vulgar: ""Lengua de Vaca"".",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=34159,
10859,INABIOEC,Milton Eduardo Aulestia,1994-07-13,1994.0,7.0,13.0,Ecuador,-76.4333,-0.65,250 m,Salicaceae,Casearia,arborea,Casearia arborea,(Rich.) Urb.,,,Árbol de 27 m de altura; 29 cm DAP. Ltex acuoso. Árbol marcado # 03.18.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=10859,
10865,INABIOEC,Milton Eduardo Aulestia,1993-10-21,1993.0,10.0,21.0,Ecuador,-76.4333,-0.85,250 m,Salicaceae,Casearia,arborea,Casearia arborea,(Rich.) Urb.,,,Árbol de 8 m de altura; 6 cm DAP. Frutos axilares verdes.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=10865,
10870,INABIOEC,Milton Eduardo Aulestia,1994-03-20,1994.0,3.0,20.0,Ecuador,-76.15,-0.9167,250 m,Salicaceae,Casearia,arborea,Casearia arborea,(Rich.) Urb.,,,"Árbol de 14 m de altura; 20 cm de DAP. Inflorescencia verde. Flores de ptalos verde-cremas. Nombre huaorani: ""ayamoye"".",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=10870,
10871,INABIOEC,Milton Eduardo Aulestia,1994-01-15,1994.0,1.0,15.0,Ecuador,-76.2333,-0.8333,250 m,Salicaceae,Casearia,arborea,Casearia arborea,(Rich.) Urb.,,,"Árbol de 17 m de altura; 16 cm de DAP. Nombre huaorani: ""onpayihue"".",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=10871,
10872,INABIOEC,Milton Eduardo Aulestia,1993-09-26,1993.0,9.0,26.0,Ecuador,-76.5,-0.8,250 m,Salicaceae,Casearia,arborea,Casearia arborea,(Rich.) Urb.,,,Árbol de 10 m de altura; 14 cm DAP. Botones verdes. Frutos verdes.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=10872,
12867,INABIOEC,Carlos Eduardo Cerón Martínez,1992-12-06,1992.0,12.0,6.0,Ecuador,-77.45,0.1333,700 - 800 m,Salicaceae,Casearia,arborea,Casearia arborea,(Rich.) Urb.,,,Árbol de 9 m. Flores verdeagua.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=12867,
14972,INABIOEC,John Littner Clark,1995-03-26,1995.0,3.0,26.0,Ecuador,-79.73333,0.35,400 - 600 m,Salicaceae,Casearia,arborea,Casearia arborea,(Rich.) Urb.,,,Canopy tree. Leaves with translucent punctations.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=14972,
14979,INABIOEC,John Littner Clark,1996-02-21,1996.0,2.0,21.0,Ecuador,-79.73333,0.35,500 m,Salicaceae,Casearia,arborea,Casearia arborea,(Rich.) Urb.,,,"Tree, 10 m tall. Flowers in axillary fascicles. Perianth green. Mature forest.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=14979,
14987,INABIOEC,John Littner Clark,1996-11-04,1996.0,11.0,4.0,Ecuador,-78.9167,-4.0833,1100 m,Salicaceae,Casearia,arborea,Casearia arborea,(Rich.) Urb.,,,"Tree, 6 m tall. Bosque 1, faja 1, Árbol 94.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=14987,
21921,INABIOEC,Alberto Dik,1993-10-06,1993.0,10.0,6.0,Ecuador,-76.46666,-0.8,230 m,Salicaceae,Casearia,arborea,Casearia arborea,(Rich.) Urb.,,,Árbol de 12 m de altura; 15 cm DAP. Hojas simples alterna. Botones en capítulos.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=21921,
21928,INABIOEC,Alberto Dik,1993-08-08,1993.0,8.0,8.0,Ecuador,-76.46666,-0.75,230 m,Salicaceae,Casearia,arborea,Casearia arborea,(Rich.) Urb.,,,Árbol de 20 m de altura; 25 cm DAP. Hojas simples alternas.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=21928,
21931,INABIOEC,Alberto Dik,1993-11-10,1993.0,11.0,10.0,Ecuador,-76.4333,-0.8167,247 m,Salicaceae,Casearia,arborea,Casearia arborea,(Rich.) Urb.,,,Árbol de 12 m de altura; 15 cm DAP. Olor astringente fuerte. Hojas simples alternas. Inflorescencia axilar.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=21931,
22766,INABIOEC,Severo Espinoza,1989-11-03,1989.0,11.0,3.0,Ecuador,-77.08333,-0.33333,250 m,Salicaceae,Casearia,arborea,Casearia arborea,(Rich.) Urb.,,,Arbusto de 7 a 10 m de altura; 5 cm DAP. Inflorescencias amarillo-plomizas.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=22766,
23443,INABIOEC,Patricio Fuentes,1999-10-21,1999.0,10.0,21.0,Ecuador,-78.2356,-3.3456,1100 m,Salicaceae,Casearia,arborea,Casearia arborea,(Rich.) Urb.,,,Árbol de 15 m. Inflorescencia axilar. Botones verdes. Frutos alimento para aves. Nombre Shuar: Yamakainim,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=23443,
23553,INABIOEC,Alwyn Howard Gentry,1993-07-29,1993.0,7.0,29.0,Ecuador,-78.6667,-4.3,850 m,Salicaceae,Casearia,arborea,Casearia arborea,(Rich.) Urb.,,,Tree 11 cm dbh.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=23553,
24176,INABIOEC,Edgar Gudiño Jara,1990-08-01,1990.0,8.0,1.0,Ecuador,-76.8167,-1.7167,300 m,Salicaceae,Casearia,arborea,Casearia arborea,(Rich.) Urb.,,,"Árbol grande de 35 a 40 m de altura; 50 cm DAP; en pendiente. Fuste recto. Hojas cartonosas quebradizas; envés claro, haz obscuro. Botones florales verde-amarillentos.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=24176,
24178,INABIOEC,Edgar Gudiño Jara,1989-11-03,1989.0,11.0,3.0,Ecuador,-77.08333,-0.33333,250 m,Salicaceae,Casearia,arborea,Casearia arborea,(Rich.) Urb.,,,"Árbol mediano 16 m de altura; 15 cm DAP; en pantano. Fuste bifurcado. Hojas papelosas flexibles, verde-claro. Botones florales amarillo-verdosos. Frutos verdes.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=24178,
26314,INABIOEC,Jørgen Korning,1986-02-01,1986.0,2.0,1.0,Ecuador,-76.36666,-0.55,355 - 365 m,Salicaceae,Casearia,arborea,Casearia arborea,(Rich.) Urb.,,,"Tree 12.5 m X 10.0 cm. KTH tree no. 394 Seed bright yellow, hanging out of fruit. Local name Sani muyo. Said to be used for cloth- coloring, giving a dark color (tinta). Ethnobotanical information by Victor Rivadeneira.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=26314,
26315,INABIOEC,Jørgen Korning,1985-04-01,1985.0,4.0,1.0,Ecuador,-76.36666,-0.55,260 - 360 m,Salicaceae,Casearia,arborea,Casearia arborea,(Rich.) Urb.,,,Tree 15 X 12. SEF point 97,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=26315,
27274,INABIOEC,Manuel Juan Macía Barco,1997-09-25,1997.0,9.0,25.0,Ecuador,-76.4622,-0.6272,250 - 300 m,Salicaceae,Casearia,arborea,Casearia arborea,(Rich.) Urb.,,,"Árbol 4 m, 5.9 cm DBH.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=27274,
30569,INABIOEC,Walter Armando Palacios Cuenca,1988-07-08,1988.0,7.0,8.0,Ecuador,-78.8167,1.2167,80 m,Salicaceae,Casearia,arborea,Casearia arborea,(Rich.) Urb.,,,Árbolito 8 m de alto.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=30569,
30573,INABIOEC,Walter Armando Palacios Cuenca,1991-06-19,1991.0,6.0,19.0,Ecuador,-79.8,-0.61666,500 m,Salicaceae,Casearia,arborea,Casearia arborea,(Rich.) Urb.,,,Árbol de 30 m de altura; 35 cm DAP. Hojas linear-punteadas. Frutos jóvenes verdes.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=30573,
30574,INABIOEC,Walter Armando Palacios Cuenca,1986-11-01,1986.0,11.0,1.0,Ecuador,-78.5833,-3.4167,800 m,Salicaceae,Casearia,arborea,Casearia arborea,(Rich.) Urb.,,,Árbol 5 m. altura. Flores cremas.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=30574,
30579,INABIOEC,Walter Armando Palacios Cuenca,1988-10-23,1988.0,10.0,23.0,Ecuador,-77.0833333,-0.7333333,250 m,Salicaceae,Casearia,arborea,Casearia arborea,(Rich.) Urb.,,,Árbol 5 m altura; hojas membranosas; flores cremas.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=30579,
30594,INABIOEC,Walter Armando Palacios Cuenca,1991-11-14,1991.0,11.0,14.0,Ecuador,-76.25,-0.0666667,230 m,Salicaceae,Casearia,arborea,Casearia arborea,(Rich.) Urb.,,,Árbol de 14 m de altura; 20 cm DAP. Fuste liso blancuzco. Hojas membranosas. Presencia de botones florales.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=30594,
30601,INABIOEC,Walter Armando Palacios Cuenca,1987-12-15,1987.0,12.0,15.0,Ecuador,-77.1,-0.4333333,300 m,Salicaceae,Casearia,arborea,Casearia arborea,(Rich.) Urb.,,,Árbolito 4 m. altura. Flores cremas.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=30601,
30617,INABIOEC,Walter Armando Palacios Cuenca,1989-12-14,1989.0,12.0,14.0,Ecuador,-77.6,-1.0667,400 m,Salicaceae,Casearia,arborea,Casearia arborea,(Rich.) Urb.,,,Árbol de 8 m de altura con un solo eje; 10 cm de DAP. Flores escasas con pé- talos cremas.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=30617,
32551,INABIOEC,Nigel Pitman,0000-00-00,1997.0,10.0,0.0,Ecuador,-76.53333,-0.51666,250 m,Salicaceae,Casearia,arborea,Casearia arborea,(Rich.) Urb.,,,Medium-sized tree. Sterile. Plot Shipati 3: tree 65.,https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=32551,
33833,INABIOEC,Daniel Rubio,1989-11-03,1989.0,11.0,3.0,Ecuador,-77.08333,-0.33333,250 m,Salicaceae,Casearia,arborea,Casearia arborea,(Rich.) Urb.,,,"Árbol de 7 a9 m de altura; 10 cm DAP; en pendiente. Fuste café obscuro con manchas verdes y blancas. Follaje flexible, verde obscuro. Flores con cépalos verdes claros, estambres cremoso-amarillentos, anteras cremosas.",https://bndb.sisbioecuador.bio:443/bndb/collections/individual/index.php?occid=33833,
